original,normalized
romantic loving celebratory intimate sweet romantic soft blurry legs rose petals lanterns furniture floor,"mood: romantic, loving, celebratory, intimate, sweet. style: romantic, soft, blurry. objects: legs, rose petals, lanterns, furniture, floor"
expectant intimate anxious hopeful personal candid intimate contemporary pregnancy test hands stomach shirt jeans,"mood: expectant, intimate, anxious, hopeful, personal. style: candid, intimate, contemporary. objects: pregnancy test, hands, stomach, shirt, jeans"
joyful heartwarming nostalgic appreciative documentary genuine warm man newspaper hands glasses,"mood: joyful, heartwarming, nostalgic, appreciative. style: documentary, genuine, warm. objects: man, newspaper, hands, glasses"
joyful heartwarming tender loving peaceful casual candid domestic man woman baby pacifier hat,"mood: joyful, heartwarming, tender, loving, peaceful. style: casual, candid, domestic. objects: man, woman, baby, pacifier, hat"
happy fond nostalgic warm vintage monochromatic documentary man uniform hat,"mood: happy, fond, nostalgic, warm. style: vintage, monochromatic, documentary. objects: man, uniform, hat"
sweet joyful heartwarming tender familial digital informal bright man woman baby cap pacifier,"mood: sweet, joyful, heartwarming, tender, familial. style: digital, informal, bright. objects: man, woman, baby, cap, pacifier"
nostalgic sentimental bittersweet reflective vintage rustic informational photograph man woman uniform pies,"mood: nostalgic, sentimental, bittersweet, reflective. style: vintage, rustic, informational. objects: photograph, man, woman, uniform, pies"
nostalgic heartwarming commemorative historical sentimental newsy vintage documentary photograph hands uniform flag shirt,"mood: nostalgic, heartwarming, commemorative, historical, sentimental. style: newsy, vintage, documentary. objects: photograph, hands, uniform, flag, shirt"
joyful heartwarming proud celebratory natural bright documentary family veteran grass trees,"mood: joyful, heartwarming, proud, celebratory. style: natural, bright, documentary. objects: family, veteran, grass, trees"
joyful heartwarming celebratory happy candid warm photographic people hat dress drink can flowers,"mood: joyful, heartwarming, celebratory, happy. style: candid, warm, photographic. objects: people, hat, dress, drink can, flowers"
happy tender emotional surprising joyful candid domestic informative man woman baby pacifier hat,"mood: happy, tender, emotional, surprising, joyful. style: candid, domestic, informative. objects: man, woman, baby, pacifier, hat"
heartwarming joyful tender familial casual domestic broadcast baby man woman hat bottle,"mood: heartwarming, joyful, tender, familial. style: casual, domestic, broadcast. objects: baby, man, woman, hat, bottle"
anticipatory tender warm loving hopeful documentary heartwarming posed baby woman man veteran chair,"mood: anticipatory, tender, warm, loving, hopeful. style: documentary, heartwarming, posed. objects: baby, woman, man, veteran, chair"
joyful heartwarming tender emotional intimate candid warm woman baby man chair cap,"mood: joyful, heartwarming, tender, emotional. style: intimate, candid, warm. objects: woman, baby, man, chair, cap"
joyful tender heartwarming emotional candid warm intimate baby man woman chair hat,"mood: joyful, tender, heartwarming, emotional. style: candid, warm, intimate. objects: baby, man, woman, chair, hat"
dark murky unsettling obscure blurry gritty naturalistic dirt plants hole object,"mood: dark, murky, unsettling, obscure. style: blurry, gritty, naturalistic. objects: dirt, plants, hole, object"
concerned tense arduous precarious distressed realistic candid natural excavator animal pit earth plants,"mood: concerned, tense, arduous, precarious, distressed. style: realistic, candid, natural. objects: excavator, animal, pit, earth, plants"
somber laborious gritty unsettling documentary realistic raw shovel earth trench hand foliage,"mood: somber, laborious, gritty, unsettling. style: documentary, realistic, raw. objects: shovel, earth, trench, hand, foliage"
curious confined earthy natural naturalistic raw unpolished dirt hole animal foliage roots,"mood: curious, confined, earthy, natural. style: naturalistic, raw, unpolished. objects: dirt, hole, animal, foliage, roots"
tense mysterious gritty earthy confined documentary naturalistic observational animal hole soil foliage hand,"mood: tense, mysterious, gritty, earthy, confined. style: documentary, naturalistic, observational. objects: animal, hole, soil, foliage, hand"
laborious natural dirty raw active documentary naturalistic unfiltered shovel hole soil plants hand,"mood: laborious, natural, dirty, raw, active. style: documentary, naturalistic, unfiltered. objects: shovel, hole, soil, plants, hand"
anxious struggling tense grimy naturalistic raw candid pangolin hole dirt plants,"mood: anxious, struggling, tense, grimy. style: naturalistic, raw, candid. objects: pangolin, hole, dirt, plants"
somber gloomy unsettling confined naturalistic documentary rustic hole dirt foliage animal,"mood: somber, gloomy, unsettling, confined. style: naturalistic, documentary, rustic. objects: hole, dirt, foliage, animal"
mysterious tense dark precarious natural gritty earthy earth hole foliage figure,"mood: mysterious, tense, dark, precarious. style: natural, gritty, earthy. objects: earth, hole, foliage, figure"
gritty serious raw industrial unsettling realistic documentary unfiltered excavator earth hole smartphone vegetation,"mood: gritty, serious, raw, industrial, unsettling. style: realistic, documentary, unfiltered. objects: excavator, earth, hole, smartphone, vegetation"
tense concerned anxious hopeful documentary naturalistic candid earth hole animal foliage phone,"mood: tense, concerned, anxious, hopeful. style: documentary, naturalistic, candid. objects: earth, hole, animal, foliage, phone"
tense curious serious raw documentary naturalistic unfiltered excavator earth statue pangolin foliage,"mood: tense, curious, serious, raw. style: documentary, naturalistic, unfiltered. objects: excavator, earth, statue, pangolin, foliage"
distressing vulnerable tense difficult documentary raw urgent elephant pit dirt foliage phone,"mood: distressing, vulnerable, tense, difficult. style: documentary, raw, urgent. objects: elephant, pit, dirt, foliage, phone"
dark mysterious scholarly quiet cinematic traditional atmospheric cat desk lamp bookshelf brain model,"mood: dark, mysterious, scholarly, quiet. style: cinematic, traditional, atmospheric. objects: cat, desk, lamp, bookshelf, brain model"
digital mysterious eerie surreal digital sci-fi cinematic figure street buildings neon signs,"mood: digital, mysterious, eerie, surreal. style: digital, sci-fi, cinematic. objects: figure, street, buildings, neon signs"
reflective serene calm cinematic naturalistic modern woman thermos window,"mood: reflective, serene, calm. style: cinematic, naturalistic, modern. objects: woman, thermos, window"
intense watchful unsettling vulnerable close-up detailed stark eye pupil iris sclera blood vessels,"mood: intense, watchful, unsettling, vulnerable. style: close-up, detailed, stark. objects: eye, pupil, iris, sclera, blood vessels"
absorbed focused distant melancholy reflective modern overhead cinematic people phones tablets screens hands,"mood: absorbed, focused, distant, melancholy, reflective. style: modern, overhead, cinematic. objects: people, phones, tablets, screens, hands"
mysterious enchanting contemplative serene cinematic vintage illustrated book illustration tree text table,"mood: mysterious, enchanting, contemplative, serene. style: cinematic, vintage, illustrated. objects: book, illustration, tree, text, table"
tense mysterious dramatic serious cinematic dark dramatic person pill sunglasses ring light,"mood: tense, mysterious, dramatic, serious. style: cinematic, dark, dramatic. objects: person, pill, sunglasses, ring, light"
intense dramatic mysterious powerful cinematic dramatic fantasy lake trees explosion ring boats,"mood: intense, dramatic, mysterious, powerful. style: cinematic, dramatic, fantasy. objects: lake, trees, explosion, ring, boats"
dramatic somber epic tense cinematic dramatic epic buildings people fire sky water,"mood: dramatic, somber, epic, tense. style: cinematic, dramatic, epic. objects: buildings, people, fire, sky, water"
distressed intense somber dramatic anxious cinematic dark gritty man rain hand face water,"mood: distressed, intense, somber, dramatic, anxious. style: cinematic, dark, gritty. objects: man, rain, hand, face, water"
intense chaotic dangerous alarming cinematic action-packed dramatic man fire hallway weapon explosion,"mood: intense, chaotic, dangerous, alarming. style: cinematic, action-packed, dramatic. objects: man, fire, hallway, weapon, explosion"
dark mysterious tense magical ominous cinematic fantastical dramatic sorcerer cape energy room artifacts,"mood: dark, mysterious, tense, magical, ominous. style: cinematic, fantastical, dramatic. objects: sorcerer, cape, energy, room, artifacts"
chaotic urgent dynamic intense bustling cinematic dynamic urban people cars street buildings motorcycles,"mood: chaotic, urgent, dynamic, intense, bustling. style: cinematic, dynamic, urban. objects: people, cars, street, buildings, motorcycles"
tense chaotic dramatic grim epic cinematic dramatic grand people buildings smoke weapons steps,"mood: tense, chaotic, dramatic, grim, epic. style: cinematic, dramatic, grand. objects: people, buildings, smoke, weapons, steps"
