original,normalized
energetic active competitive focused player jersey number field arm dynamic candid blurry,"mood: excitement, competitive, focus. style: dynamic, candid, blurry. objects: player, jersey, number, field, arm"
inspiring uplifting joyful hopeful communal speaker stage microphone banner building broadcast daylight event,"mood: hope, joy, domesticity. style: broadcast, daylight, event. objects: speaker, stage, microphone, banner, building"
energetic competitive focused exciting players ball field flags signage dynamic realistic broadcast,"mood: excitement, competitive, focus. style: dynamic, realistic, broadcast. objects: players, ball, field, flags, signage"
dark surreal mysterious contemplative building projection bicycles riders windows urban surreal cinematic,"mood: darkness, mystery, contemplation. style: urban, surreal, cinematic. objects: building, projection, bicycles, riders, windows"
dark surreal peaceful contemplative quiet tennis court projection streetlights cars buildings aerial nocturnal artistic,"mood: darkness, mystery, calm, contemplation. style: aerial, nocturnal, artistic. objects: tennis court, projection, streetlights, cars, buildings"
intense urgent dramatic tense anxious people floor table shadows room cinematic dramatic overhead,"mood: tension, urgent, dramatic. style: cinematic, dramatic, overhead. objects: people, floor, table, shadows, room"
calm creative focused serene people gallery artworks sketchbooks benches bright modern aesthetic,"mood: calm, creative, focus. style: bright, modern, aesthetic. objects: people, gallery, artworks, sketchbooks, benches"
intense surreal vibrant quirky playful robots eye device arm character papercraft cubist animated,"mood: tension, mystery, excitement, amusement. style: papercraft, cubist, animated. objects: robots, eye, device, arm, character"
pensive thoughtful calm reflective man face hand sweater arches cinematic soft warm,"mood: contemplation, calm. style: cinematic, soft, warm. objects: man, face, hand, sweater, arches"
dangerous chaotic desperate surreal boat sail sea waves screen cinematic dramatic surreal,"mood: fear, chaos, vulnerability, mystery. style: cinematic, dramatic, surreal. objects: boat, sail, sea, waves, screen"
serene traditional cultural artistic contemplative painting frame figures bottle wall artistic abstract cultural,"mood: calm, tradition, artistic, contemplation. style: artistic, abstract, cultural. objects: painting, frame, figures, bottle, wall"
pensive bored calm surreal whimsical person sculpture paintings guard bag cinematic surreal realistic,"mood: contemplation, weariness, calm, mystery, amusement. style: cinematic, surreal, realistic. objects: person, sculpture, paintings, guard, bag"
calm contemplative quiet artistic painting person wall frame label cinematic blurry gallery-like,"mood: calm, contemplation, artistic. style: cinematic, blurry, gallery-like. objects: painting, person, wall, frame, label"
engaging dynamic classical dramatic expressive statue man beard hand brush classical sculptural dynamic,"mood: engaging, excitement, tradition, dramatic, poignance. style: classical, sculptural, dynamic. objects: statue, man, beard, hand, brush"
surreal pensive dreamy mysterious calm people museum windows flag notebook cinematic surreal diffused,"mood: mystery, contemplation, calm. style: cinematic, surreal, diffused. objects: people, museum, windows, flag, notebook"
serene surreal tranquil cold nostalgic bottle snow trees people cart ukiyo-e illustrative painterly,"mood: calm, mystery, darkness, nostalgia. style: ukiyo-e, illustrative, painterly. objects: bottle, snow, trees, people, cart"
anachronistic intriguing mysterious thought-provoking bottle hand painting frame coca-cola classical dramatic juxtaposed,"mood: anachronistic, contemplation, mystery, thought-provoking. style: classical, dramatic, juxtaposed. objects: bottle, hand, painting, frame, coca-cola"
focused creative calm introspective quiet hand pencil paper drawing fabric close-up soft-focus warm-lit,"mood: focus, creative, calm, contemplation. style: close-up, soft-focus, warm-lit. objects: hand, pencil, paper, drawing, fabric"
serene contemplative enigmatic elegant painting frame girl turban earring classical realistic museum-like,"mood: calm, contemplation, mystery, elegance. style: classical, realistic, museum-like. objects: painting, frame, girl, turban, earring"
happy joyful warm amused women sofa phone cabinet lamp candid natural warm,"mood: joy, warmth, amusement. style: candid, natural, warm. objects: women, sofa, phone, cabinet, lamp"
happy friendly content pleasant domestic woman smartphone eyeglasses shawl earring warm natural domestic,"mood: joy, contentment, domesticity. style: warm, natural, domestic. objects: woman, smartphone, eyeglasses, shawl, earring"
happy joyful heartwarming domestic content women hand mixer cardboard box eyeglasses teapot candid warm domestic,"mood: joy, warmth, domesticity, contentment. style: candid, warm, domestic. objects: women, hand mixer, cardboard box, eyeglasses, teapot"
happy loving playful relaxed content women spoons glasses couch shawl candid domestic warm,"mood: joy, warmth, amusement, calm, contentment. style: candid, domestic, warm. objects: women, spoons, glasses, couch, shawl"
clear direct informative neutral logo text button cursor minimalist corporate digital,"mood: clear, informative, neutral. style: minimalist, corporate, digital. objects: logo, text, button, cursor"
bright ethereal serene empty mysterious light haze texture minimalist abstract bright,"mood: joy, mystery, calm, loneliness. style: minimalist, abstract, bright. objects: light, haze, texture"
tense unsettling visceral uncomfortable finger hand nail clay macro dark dramatic,"mood: tension, fear, visceral. style: macro, dark, dramatic. objects: finger, hand, nail, clay"
tranquil solitary dreamy ethereal bird water clouds rock atmospheric dreamlike muted,"mood: calm, loneliness, mystery. style: atmospheric, dreamlike, muted. objects: bird, water, clouds, rock"
mysterious serene lonely dreamlike mountains water sky creature clouds blurry atmospheric ethereal,"mood: mystery, calm, loneliness. style: blurry, atmospheric, ethereal. objects: mountains, water, sky, creature, clouds"
peaceful tranquil serene soft ethereal grass sand log creature soft blurred atmospheric,"mood: calm, mystery. style: soft, blurred, atmospheric. objects: grass, sand, log, creature"
peaceful serene dreamlike calm bird water sand beach natural soft-focus atmospheric,"mood: calm, mystery. style: natural, soft-focus, atmospheric. objects: bird, water, sand, beach"
peaceful serene vulnerable sleepy chick ground grass hole naturalistic soft-focus tranquil,"mood: calm, vulnerability, weariness. style: naturalistic, soft-focus, tranquil. objects: chick, ground, grass, hole"
cute innocent playful lively bird sand shells beach shadow animated naturalistic adorable,"mood: amusement, innocent, excitement. style: animated, naturalistic, adorable. objects: bird, sand, shells, beach, shadow"
adorable curious vulnerable gentle bird water sand feet animated naturalistic soft,"mood: amusement, contemplation, vulnerability, calm. style: animated, naturalistic, soft. objects: bird, water, sand, feet"
cute vulnerable curious solitary peaceful creature grass sand plants animated realistic soft,"mood: amusement, vulnerability, contemplation, loneliness, calm. style: animated, realistic, soft. objects: creature, grass, sand, plants"
cute curious innocent shy chick sand background animated soft close-up,"mood: amusement, contemplation, innocent, shy. style: animated, soft, close-up. objects: chick, sand, background"
peaceful calm innocent curious bird grass sand flowers animated natural serene,"mood: calm, innocent, contemplation. style: animated, natural, serene. objects: bird, grass, sand, flowers"
peaceful serene calm refreshing sand ocean waves sky hills cinematic realistic vibrant,"mood: calm, refreshing. style: cinematic, realistic, vibrant. objects: sand, ocean, waves, sky, hills"
cute curious gentle peaceful innocent bird sand mountains sky clouds animated naturalistic serene,"mood: amusement, contemplation, calm, innocent. style: animated, naturalistic, serene. objects: bird, sand, mountains, sky, clouds"
curious innocent gentle peaceful bird sand water creature shells animated cinematic natural,"mood: contemplation, innocent, calm. style: animated, cinematic, natural. objects: bird, sand, water, creature, shells"
curious innocent gentle vulnerable serene chick sand water pebbles shore animated realistic soft,"mood: contemplation, innocent, calm, vulnerability. style: animated, realistic, soft. objects: chick, sand, water, pebbles, shore"
